school,school_setting,school_type,classroom,teaching_method,n_student,gender,lunch,pretest,posttest
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Qualifies for reduced/free lunch,57.0,63.0
GJJHK,Suburban,Public,ZDT,Standard,2,Male,Qualifies for reduced/free lunch,54.0,67.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Qualifies for reduced/free lunch,56.0,64.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Does not qualify,54.0,66.0
GJJHK,Suburban,Public,ZDT,Standard,2,Male,Qualifies for reduced/free lunch,50.0,63.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Qualifies for reduced/free lunch,54.0,63.0
GJJHK,Suburban,Public,ZDT,Standard,2,Male,Qualifies for reduced/free lunch,48.0,61.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Does not qualify,60.0,69.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Qualifies for reduced/free lunch,54.0,63.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Qualifies for reduced/free lunch,55.0,65.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Qualifies for reduced/free lunch,52.0,68.0
GJJHK,Suburban,Public,ZDT,Standard,2,Male,Qualifies for reduced/free lunch,49.0,65.0
GJJHK,Suburban,Public,ZDT,Standard,2,Male,Qualifies for reduced/free lunch,55.0,61.0
GJJHK,Suburban,Public,ZDT,Standard,2,Male,Qualifies for reduced/free lunch,52.0,66.0
GJJHK,Suburban,Public,ZDT,Standard,2,Female,Qualifies for reduced/free lunch,55.0,64.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,50.0,72.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,57.0,70.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,58.0,70.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Does not qualify,61.0,72.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Does not qualify,60.0,70.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,55.0,71.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,55.0,68.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Does not qualify,55.0,74.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,52.0,65.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,53.0,72.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,54.0,72.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,51.0,62.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Does not qualify,56.0,72.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,59.0,77.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,51.0,69.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,50.0,69.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,59.0,75.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Does not qualify,59.0,70.0
GOKXL,Rural,Public,ENO,Experimental,1,Female,Qualifies for reduced/free lunch,52.0,69.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,54.0,69.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,46.0,65.0
GOKXL,Rural,Public,ENO,Experimental,1,Male,Qualifies for reduced/free lunch,49.0,67.0
GOKXL,Rural,Public,TSA,Experimental,1,Female,Qualifies for reduced/free lunch,56.0,70.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,54.0,72.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,57.0,71.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,54.0,68.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Does not qualify,58.0,68.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,59.0,70.0
GOKXL,Rural,Public,TSA,Experimental,1,Female,Qualifies for reduced/free lunch,55.0,71.0
GOKXL,Rural,Public,TSA,Experimental,1,Female,Qualifies for reduced/free lunch,51.0,69.0
GOKXL,Rural,Public,TSA,Experimental,1,Female,Qualifies for reduced/free lunch,58.0,71.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,54.0,74.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Does not qualify,53.0,68.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,52.0,68.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,51.0,66.0
GOKXL,Rural,Public,TSA,Experimental,1,Female,Qualifies for reduced/free lunch,54.0,72.0
GOKXL,Rural,Public,TSA,Experimental,1,Female,Qualifies for reduced/free lunch,48.0,63.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,56.0,74.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,52.0,70.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,53.0,61.0
GOKXL,Rural,Public,TSA,Experimental,1,Female,Qualifies for reduced/free lunch,54.0,69.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Does not qualify,50.0,67.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,48.0,70.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,56.0,75.0
GOKXL,Rural,Public,TSA,Experimental,1,Male,Qualifies for reduced/free lunch,53.0,69.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,48.0,56.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Does not qualify,49.0,57.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,40.0,52.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Does not qualify,42.0,61.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Qualifies for reduced/free lunch,43.0,57.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Qualifies for reduced/free lunch,43.0,56.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,47.0,53.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,44.0,53.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,42.0,53.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Qualifies for reduced/free lunch,45.0,53.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Does not qualify,44.0,53.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,44.0,57.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Qualifies for reduced/free lunch,41.0,50.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,39.0,48.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Qualifies for reduced/free lunch,39.0,48.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Qualifies for reduced/free lunch,43.0,53.0
GOKXL,Rural,Public,VA6,Standard,0,Female,Does not qualify,45.0,57.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Qualifies for reduced/free lunch,45.0,53.0
GOKXL,Rural,Public,VA6,Standard,0,Male,Qualifies for reduced/free lunch,36.0,51.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,47.0,58.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,50.0,57.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,48.0,53.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,53.0,57.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,46.0,59.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,46.0,54.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,45.0,51.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,44.0,55.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,50.0,56.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,49.0,58.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,42.0,56.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,47.0,53.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,44.0,57.0
GOOBU,Urban,Public,18K,Standard,2,Male,Does not qualify,44.0,59.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,49.0,55.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,47.0,55.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,42.0,54.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,48.0,58.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,45.0,51.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,42.0,52.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,43.0,60.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,52.0,59.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,41.0,53.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,50.0,57.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,42.0,51.0
GOOBU,Urban,Public,18K,Standard,2,Female,Does not qualify,47.0,59.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,41.0,57.0
GOOBU,Urban,Public,18K,Standard,2,Female,Does not qualify,55.0,62.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,48.0,58.0
GOOBU,Urban,Public,18K,Standard,2,Male,Qualifies for reduced/free lunch,51.0,62.0
GOOBU,Urban,Public,18K,Standard,2,Female,Qualifies for reduced/free lunch,42.0,51.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Qualifies for reduced/free lunch,31.0,39.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Does not qualify,35.0,43.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,31.0,45.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Does not qualify,38.0,45.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Does not qualify,33.0,47.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,27.0,42.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Qualifies for reduced/free lunch,36.0,44.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,33.0,46.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,30.0,43.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,33.0,43.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,36.0,43.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Qualifies for reduced/free lunch,36.0,45.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Qualifies for reduced/free lunch,30.0,42.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Qualifies for reduced/free lunch,33.0,43.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,34.0,48.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,37.0,41.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,33.0,36.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Qualifies for reduced/free lunch,33.0,40.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,32.0,45.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,29.0,44.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Does not qualify,39.0,52.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Does not qualify,38.0,48.0
GOOBU,Urban,Public,CXC,Standard,1,Male,Qualifies for reduced/free lunch,29.0,41.0
GOOBU,Urban,Public,CXC,Standard,1,Female,Qualifies for reduced/free lunch,33.0,46.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,28.0,43.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,33.0,41.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,37.0,44.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,28.0,45.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,32.0,32.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,30.0,43.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,31.0,38.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,27.0,43.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,28.0,45.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,32.0,38.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,23.0,35.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,30.0,39.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,33.0,42.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,30.0,39.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,30.0,44.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,26.0,34.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,31.0,42.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,30.0,41.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,36.0,44.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,27.0,39.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,36.0,43.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,30.0,41.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,32.0,42.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,31.0,45.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,34.0,43.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,30.0,40.0
GOOBU,Urban,Public,HKF,Standard,2,Male,Qualifies for reduced/free lunch,30.0,44.0
GOOBU,Urban,Public,HKF,Standard,2,Female,Qualifies for reduced/free lunch,33.0,40.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,41.0,49.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,40.0,50.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,37.0,45.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,37.0,44.0
GOOBU,Urban,Public,PBA,Standard,1,Female,Qualifies for reduced/free lunch,40.0,51.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,41.0,51.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,37.0,50.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,36.0,49.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,41.0,54.0
GOOBU,Urban,Public,PBA,Standard,1,Female,Does not qualify,40.0,52.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,39.0,46.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,40.0,49.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,42.0,50.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,39.0,48.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,45.0,54.0
GOOBU,Urban,Public,PBA,Standard,1,Female,Qualifies for reduced/free lunch,42.0,48.0
GOOBU,Urban,Public,PBA,Standard,1,Female,Qualifies for reduced/free lunch,43.0,54.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Does not qualify,44.0,54.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,40.0,51.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,36.0,48.0
GOOBU,Urban,Public,PBA,Standard,1,Female,Does not qualify,47.0,55.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,43.0,53.0
GOOBU,Urban,Public,PBA,Standard,1,Female,Qualifies for reduced/free lunch,38.0,51.0
GOOBU,Urban,Public,PBA,Standard,1,Male,Qualifies for reduced/free lunch,40.0,54.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,44.0,52.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,40.0,52.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,43.0,53.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,36.0,50.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,40.0,51.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,41.0,47.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,39.0,47.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,41.0,47.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,39.0,48.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,37.0,46.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,44.0,52.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,38.0,44.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,35.0,52.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,35.0,48.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,38.0,51.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,41.0,52.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,31.0,44.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,37.0,47.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,36.0,48.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,41.0,46.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,39.0,50.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,36.0,53.0
GOOBU,Urban,Public,U6J,Standard,1,Male,Qualifies for reduced/free lunch,37.0,48.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,38.0,48.0
GOOBU,Urban,Public,U6J,Standard,1,Female,Qualifies for reduced/free lunch,39.0,47.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,35.0,55.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,37.0,54.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Does not qualify,40.0,59.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,37.0,61.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,40.0,57.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,34.0,54.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,39.0,56.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,36.0,55.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,36.0,57.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Does not qualify,45.0,64.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,36.0,57.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,40.0,60.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,42.0,55.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,38.0,59.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,40.0,56.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,34.0,56.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,40.0,54.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,38.0,53.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,40.0,50.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,40.0,55.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,42.0,60.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,36.0,59.0
GOOBU,Urban,Public,W8A,Experimental,2,Male,Qualifies for reduced/free lunch,36.0,51.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,41.0,58.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,44.0,58.0
GOOBU,Urban,Public,W8A,Experimental,2,Female,Qualifies for reduced/free lunch,39.0,56.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,74.0,82.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,74.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,72.0,76.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,71.0,80.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,77.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,79.0,86.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,73.0,82.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,74.0,82.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,73.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,74.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,72.0,87.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,66.0,88.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,75.0,86.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,74.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,74.0,84.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,74.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,74.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,69.0,80.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,71.0,80.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,74.0,85.0
IDGFP,Urban,Non-public,05H,Standard,1,Female,Does not qualify,69.0,81.0
IDGFP,Urban,Non-public,05H,Standard,1,Male,Does not qualify,72.0,80.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,82.0,93.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,79.0,90.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,73.0,92.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,78.0,97.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,74.0,93.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,82.0,87.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,74.0,95.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,77.0,91.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,78.0,91.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,79.0,99.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,76.0,92.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,75.0,91.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,72.0,87.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,77.0,88.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,71.0,88.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,80.0,95.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,73.0,89.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,77.0,94.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,78.0,95.0
IDGFP,Urban,Non-public,98D,Experimental,1,Male,Does not qualify,76.0,90.0
IDGFP,Urban,Non-public,98D,Experimental,1,Female,Does not qualify,78.0,96.0
IDGFP,Urban,Non-public,G2L,Standard,0,Male,Does not qualify,78.0,88.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,75.0,88.0
IDGFP,Urban,Non-public,G2L,Standard,0,Male,Does not qualify,76.0,79.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,75.0,84.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,70.0,87.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,70.0,86.0
IDGFP,Urban,Non-public,G2L,Standard,0,Male,Does not qualify,69.0,83.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,76.0,83.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,71.0,83.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,73.0,82.0
IDGFP,Urban,Non-public,G2L,Standard,0,Male,Does not qualify,73.0,80.0
IDGFP,Urban,Non-public,G2L,Standard,0,Male,Does not qualify,78.0,81.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,77.0,83.0
IDGFP,Urban,Non-public,G2L,Standard,0,Female,Does not qualify,75.0,86.0
IDGFP,Urban,Non-public,G2L,Standard,0,Male,Does not qualify,77.0,87.0
